start	end	eng	cmn	jpn
2957830	2960020	 - Is that being... - No, no, it isn't. Not a bit. No. 	 - 那不是… - 不不，那不是，一点都不是 	 - あれはもしかして... - 違う、違うよ、たぶん違う 
2960791	2962022	 Contrariwise, I believe it's so. 	 相反，我觉得应该是 	 つまり間違いないってことだ 
2962668	2965025	 No, it ain't so, nohow! 	 不，无论如何也不是 	 違う違う、あり得ない 
2968049	2971031	 I love my fat boys. Now, get out. 	 我喜欢我的胖小子们，好了，出去吧 	 可愛いファットボーイたちよ もういい。行きなさい 
2979052	2982042	 - He did pinch me. - He did pinch me. 	 - 他掐了我 - 他掐了我 	 - 彼がつねった - 彼がつねった 
3000581	3004004	 And who is this lovely creature? 	 这个可爱的生物是谁呢？ 	 この愛らしい生き物は? 
3007082	3010010	 Um, my new favorite.  - Well, does she have a name? - Um. 	 嗯，这是我的新宠  - 哦，那她有名字吗？ - 嗯 	 - 私の新しいペットよ - 名前がおありで? 
3010502	3017017	 I believe your name has slipped the Queen's mind.  Her name is Um, idiot! 	 我相信你的名字已经被皇后忘了  她的名字就是“嗯”，白痴！ 	 - ええと - 女王は名前を知らないようだ  彼女の名前は「ええと」よ、愚か者! 
3017097	3019019	 From Umbradge. 	 我从恩布瑞支来的 	 アンブリッジから来ました 
3019600	3021021	 Any luck with the prisoner? 	 那个囚犯怎么样了？ 	 捕虜は口を割ったか? 
3021268	3023023	 He's stubborn. 	 他仍然顽冥不化 	 それが強情者でして 
3023771	3027027	 You're too soft. Bring him! 	 你太手软了，带他上来！ 	 甘いわ。連れてきなさい! 
3051132	3056056	 We know Alice has returned to Underland.  Do you know where she is? 	 我们都知道爱丽丝已经回到了地下世界  你知道她在哪里吗？ 	 アリスがアンダーランドに 帰ってきたことは分かっている  彼女はどこにいる? 
3057402	3061001	 I've been considering things that begin with the letter "M." 	 我在想着一些字母“M”开头的词 	 私は"M"で始まる言葉について ずっと考えています 
3061726	3068008	 Moron, mutiny, murder, malice. 	 比如傻瓜、叛乱、谋杀、恶毒 	 Moron, mutiny, murder, malice. 
3068816	3073013	 We're looking for an "A" word now. Where is Alice? 	 我们现在在找字母“A”开头的词 爱丽丝在哪里？ 	 今は"A"で始まる言葉の話しだよ Aliceはどこなの? 
3073154	3077017	 Who, that wee little boy? I wouldn't know. 	 谁？那个小男孩？我不知道 	 誰ですか、それは? 知りませんな 
3077047	3080020	 What if I take off your head? Will you know then? 	 非要等到我砍你的头，你才会记起来吗？ 	 頭を切り落としてやろうか? 
3081704	3083023	 Stop that. 	 够了 	 やめなさい 
3084039	3087027	 What a regrettably large head you have. 	 多么可惜的一颗大头啊 	 女王は何て大きな頭をお持ちなんでしょう 
3087251	3089029	 I should very much like to hat it. 	 我应该很喜欢为它做帽子的 	 帽子をおつくりしたい 
3089462	3091031	 - Hat it? - Yes. 	 - 做帽子？ - 是的 	 - 帽子を? - そうです. 
3091589	3095035	 I used to hat the White Queen, you know.  Wasn't very much to work with, poor dear. 	 你知道，我以前是给白皇后做帽子的  但工作不多 	 私は白の女王のもとで帽子をつくっておりました  しかし残念なことに 
3095718	3100040	 Her head is so small.  It's tiny. It's a pimple of a head. 	 因为她的头太小了  是很小，就和疙瘩一样大 	 彼女の頭はあまりにも小さいのです  そうよ、粗末なニキビみたいな頭よ 
3100347	3101041	 But this... 	 但是这个头… 	 しかしこれは… 
3102475	3108048	 What I could do with this monument, this orb... 	 我该为它做些什么呢？ 这个有历史意义的脑袋 	 このまるで記念碑のような球体... 
3109064	3114054	 Nay, this magnificently heroic globe. 	 不，这个伟大非凡、英雄盖世的脑袋 	 この英雄的な豊穣の球体は… 
3117531	3119059	 What could you do? 	 你能做什么？ 	 何ができるの? 
3121160	3123003	 Unbind him, Stayne. 	 给他松绑，斯德恩 	 解きなさい、ステイン 
3123496	3126006	 How can he work if his hands are bound? 	 他手铐起来怎么能做事 	 この状態では仕事ができないでしょう 
3134673	3137017	 Well, then, shall it be a bonnet or a boater? 	 好的，你想要软帽还是硬草帽？ 	 ボネットにしましょうか、 それともカンカン帽? 
3138552	3141021	 Or something for the boudoir? 	 或者是闺房里戴的那种帽子？ 	 あるいは閨房のための何か? 
3141543	3147027	 Cloche, dunce hat, death cap, coif, snood, barboosh, pugree, yarmulke, 	 钟形帽、小丑帽、毒菇帽、头巾 发网、巴布什帽、遮阳帽、园顶帽… 	 クローシュ、ダンスハット、デスキャップ、コイフ、 ヘアネット、バーブーシュ、パグリー、ヤーマルク 
3147895	3151031	 cockle hat, porkpie, tam o'shanter, billycock, bicorne, tricorne, bandeau, 	 海贝帽、馅饼帽、汤姆.欧桑特宽边圆帽 小礼帽、双角帽、三角帽、束带帽… 	 コックルハット、ポークパイ、タムズシャンター、 ビリーコック、ビコーン、トリコーン、バンドー 
3151273	3154034	 bongrace, fan-tail, night cap, Garibaldi, fez...  Hatter. 	 宽边女帽、扇尾帽、睡帽 格里巴迪帽、土耳其毡帽…  疯帽子 	 ボングレース、ファンテイル、ナイトキャップ、 ガリバルディ、フェズ...  ハッター 
3154735	3156036	 Fez? 	 土耳其毡帽 	 フェズ? 
3159949	3161041	 Leave us. 	 走开 	 皆下がって 
3173973	3178058	 The trees seem sad.  - Have you been speaking with them? - Yes, Your Majesty. 	 树木看起来没生机  - 你和它们交谈过吗？ - 是的，陛下 	 - 傷んだ木と少し話しをしていても? - はい、女王陛下 
3178592	3181001	 Perhaps a bit more kindly. 	 也许要再温柔点 	 優しくしなくては 
3183764	3187007	 Would you all excuse me for a moment? Thank you. 	 请你们都离开一下好吗？谢谢 	 席を外していただけるかしら 
3196618	3205025	 - What news, Bayard? - Alice has returned to Underland.  - Where is she now? - In Salazen Grum. 	 - 有什么新消息吗？贝阿德 - 爱丽丝已经回到地下世界了  - 她现在在哪呢？ - 在萨拉兹格朗 	 - 何があったの、ベイヤード? - アリスがアンダーランドに帰ってきました  - 今どこにいるの? - サラゼン・グラムです 
3205619	3209029	 Forgive me. I allowed her to divert from her destined path. 	 请原谅我 我没能引领她走上命中注定的道路 	 お赦しください とめることができませんでした 
3209707	3219039	 No, no, no, no. But that is exactly where she will find the Vorpal sword.  We have our champion. Rest now. You've done well. 	 不不不，在那里她才能找到斩首之剑  我们的勇士终于出现了 休息一会吧，你做得很好 	 かまわないわ。大事なのは 彼女がどこでボーパルの剣を手にいれるかよ  優れた戦士を手に入れたのよ よくやったわ。休みなさい 
3237318	3241001	 Have you seen a hat around here? 	 你在附近看见一顶帽子吗？ 	 この辺で帽子を見なかった? 
3252738	3259019	 <i>You must find Alice, Stayne.</i>  Without the Jabberwocky,  my sister's followers will surely rise against me. 	 你必须找到爱丽丝，斯德恩  没有了炸脖龙  我妹妹的支持者们肯定会造反的 	 アリスを見つけるのよ、ステイン ジャバウォッキー無しによ  いまに妹の仲間たちが 私に歯向かってくるに違いない 
3260032	3263023	 My ugly little sister. Why do they adore her and not me? 	 可恶的妹妹，为什么他们崇拜你而不是我 	 なんであいつらは 私ではなく妹の味方を? 
3263588	3270030	 I cannot fathom it. You are far superior in all ways. 	 我也不理解，你在任何方面都比她优秀 	 私には理解できません あなたのほうが遥かに優れておいでです 
3270601	3272032	 I know. 	 我知道 	 分かっている 
3272061	3275035	 But Mirana can make anyone fall in love with her. 	 米莱娜总能让别人喜爱她 （注：米莱娜为白皇后的名字） 	 でも誰しもミラナを見ると 恋におちるのよ 
3275189	3277037	 Men, women, 	 无论男人还是女人 	 男であれ、女であれ 
3281612	3284044	 even the furniture. 	 甚至家具也喜欢她 	 家具でさえよ 
3285324	3287047	 Even the King? 	 甚至国王也是？ 	 王でも? 
3293848	3297057	 I had to do it. He would have left me. 	 我不得不这样做，否则他会离开我的 	 彼は私を残して去ったわ 
3299755	3306006	 Majesty, is it not better to be feared than loved? 	 陛下，让人恐惧不是比让人爱戴更好吗？ 	 愛されるより恐れられるほうが 良かったのでは? 
3308514	3310010	 Not certain anymore. 	 我也不确定 	 分からないわ 
3312101	3315015	 Oh, let her have the rabble. I don't need them. 	 让那些乌合之众去跟她吧，我才不需要他们 	 大衆など彼女にくれてやる 
3315822	3318018	 I have you. 	 我有你就行了 	 私にはあなたがいるわ 
3337042	3338038	 They're wonderful. 	 它们真好看 	 ステキね 
3340546	3342042	 You must let me try one on. 	 你得让我试戴一下 	 いつか私にもつくってね 
3342881	3345045	 It is good to be working at my trade again. 	 再次干上老本行真好 	 働くのはいいものだ 
3347094	3352052	 It's just a pity you have to make them for her. 	 只是可惜这是给她做的 	 赤の女王のための仕事なのが ちょっと残念だけど 
3354935	3358058	 What is the hatter with me? 	 为什么我是疯帽子 	 私は何のために帽子を? 
3358397	3359059	 Hatter? 	 疯帽子？ 	 ハッター? 
3369967	3372012	 Hatter. 	 疯帽子 	 ハッター 
3373097	3377017	 Have you any idea why a raven is like a writing desk? 	 你知道为什么一只乌鸦像一张写字桌吗？ 	 カラスが机に似ているのは なぜか知っている? 
3378250	3380020	 I'm frightened, Alice. 	 我害怕，爱丽丝 	 私は怖いんだ、アリス 
3380335	3383023	 I don't like it in here. It's terribly crowded. 	 我一点也不喜欢这里，这里太拥挤了 	 私はこんなひどいところにいたくない 
3386884	3389029	 Have I gone mad? 	 我是不是疯了？ 	 私はおかしい? 
3392962	3398038	 I'm afraid so. You're entirely bonkers. 	 恐怕是的，你完全疯了 	 そうだと思う。頭がどこかに行っちゃってるのね 
3398270	3404044	 But I'll tell you a secret. All the best people are. 	 但是我告诉你一个秘密 所有最棒的人都是这样的 	 でも、本当のことを言うとね 良き人は皆そうなのよ 
3409823	3411051	 Here. 	 戴上这个 	 さあ 
3414453	3417057	 That's better. You look yourself again. 	 好多了，看起来又像你自己了 	 良くなった。あなたらしくなったわ 
3420334	3422002	 <i>Hat man! Where are my hats?</i> 	 帽匠！我的帽子呢？ 	 帽子職人! 私の帽子はまだ? 
3422032	3426006	 <i>I'm not a patient monarch!</i>  I'm told she keeps the Vorpal sword hidden in the castle. 	 我可不是一个有耐心的统治者  据说红皇后把斩首剑藏在城堡里 	 いつまで待たせるの!  ボーパルの剣はこの城に あるそうだ 
3426507	3428008	 The rabbit will help you. 	 兔子会帮你的 	 ウサギがきっと助けてくれる 
3428383	3431011	 Find it, Alice. Take it to the White Queen. 	 找到它，爱丽丝 带着它去白皇后那里 	 見つけるんだ、アリス 白の女王に届けるんだ 
3431720	3433013	 We'll go to the White Queen together. 	 我们一起去白皇后那里 	 あなたも一緒に行くのよ 
3433680	3440020	 Why is it you're always too small or too tall? 	 为什么你总是要么太大要么太小呢？ 	 君はあんなに小さかったのに なんて立派になったんだ 
3450364	3452032	 - Tweedles. - Alice. 	 - 特里兄弟 - 爱丽丝 	 - トウィードル - アリス 
3452157	3454034	 - How do you do, again? - Where's the rabbit? 	 - 你好吗？ - 兔子在哪里？ 	 - 元気でやってるかい? - ウサギはどこ? 
3454493	3456036	 How is it you're being so great big? 	 你为什么变得这么大了？ 	 なんでまたそんなに大きくなったんだい? 
3456411	3458038	 She ain't great big, this is how she normal is. 	 她不是变大了，而是她原来就这么大 	 そうじゃない これが普通なんだ 
3458705	3468048	 I'm certain she's smaller when we met.  No, she drank the pishsalver to get through the door, recall it?  Oh, yeah.  - Where's the rabbit? - Over theres. 	 我记得遇到她的时候小多了  不，她那时为了穿过那道门喝过缩小药 记得吗？  哦，对  - 兔子在哪里？ - 在那里 	 いや、もっと小さかったぞ  ドアを通るために ピッシャルバーを飲んだからだよ  - ウサギを知らない? - あそこだよ 
3477099	3479059	 - What are you doing here? - I'm rescuing the Hatter. 	 - 你在这里干什么？ - 我来救疯帽子 	 - 何をしているの? - ハッターを助けるのよ 
3479726	3481001	 I'm rescuing the Hatter. 	 我才是来救疯帽子的 	 ハッター助けるのは私よ 
3481228	3485005	 He told me that the Vorpal sword is hidden in the castle. Help me find it. 	 他告诉我斩首剑就藏在城堡里，帮我找到它 	 ボーパルの剣を 探すのを手伝って 
3485065	3488008	 I don't take orders from big, clumsy, galumphing... 	 我才不听你这个傻大个的命令 	 あんたの言うことなんて 聞くもんですか 
3488026	3490010	 Shoo! 	 嘘！ 	 シィーッ! 
3493045	3498018	 - What is it, McTwisp? - I know where the sword is. 	 - 怎么样，麦克崔斯博 - 我知道剑在哪里 	 - どうしたのマックトゥイスプ? - 剣がどこにあるか、知ってるんです 
3503125	3505025	 The sword's hidden inside. 	 剑就藏在里面 	 剣はこの中だ 
3507129	3510030	 Be careful, Alice. 	 小心，爱丽丝 	 気をつけて、アリス 
3518599	3520040	 I know that smell. 	 我知道这个气味 	 この臭い… 
3529610	3531051	 I'm not going in there. 	 我不能进去 	 とても入れないわ 
3532182	3535055	 Look what that thing did to my arm. 	 看看这个家伙对我的胳膊做过什么 	 あいつが何をしたか見てよ 
3535115	3542002	 Dear, oh, dear. Why haven't you mentioned this?  It wasn't this bad before. 	 天哪，哦，天哪 你怎么没有提起过？  以前还没这么糟 	 ああ、なんてこと ずっと放っておいたの?  前より悪くなってるわ 
3556511	3560020	 Hatter? Where are you? 	 疯帽子？你在哪里？ 	 ハッター、どこなの? 
3561892	3563023	 Hatter? 	 疯帽子？ 	 ハッター? 
3564102	3565025	 Mallymkun. 	 马里恩坤 	 マリアンクン 
3566104	3568028	 Do you still have the Bandersnatch eye? 	 班德尔兽的眼睛还在你这里吗？ 	 バンダースナッチの目玉をまだ持ってる? 
3568523	3570030	 Right here. 	 正在这里 	 ここよ 
3570651	3573033	 - I need it. - Come and get it. 	 - 我需要它 - 有本事自己来拿 	 - ちょうだい - 取りにきなさい 
3575113	3577037	 Hey! Give it back! 	 嘿！还给我！ 	 ちょっと、返してよ! 
3589378	3592052	 I like you, Um. 	 我喜欢你，嗯 	 好きになりそうだ、「ええと」よ 
3592798	3596056	 I like largeness. 	 我喜欢大的 	 オレは大きなものが好きなのだ 
3596301	3598058	 Get away from me. 	 离我远点 	 離れなさい 
3615404	3617017	 I have your eye. 	 我有你的眼睛 	 あなたの目玉よ 
3689978	3691031	 No. 	 不 	 ダメ 
3693453	3695035	 Hmm. 	 嗯 	 んー 
3695150	3697037	 You look stunning in that hat. 	 你戴那顶帽子好看极了 	 お美しい 
3697611	3699039	 Yes. Next. 	 是的，下一个 	 そうね。次 
3703005	3706046	 Your Majesty has never looked better. 	 陛下，你从没有如此漂亮过 	 これが一番美しいですわ 
3706453	3708048	 Hmm. Another. 	 嗯，另一个 	 んー、他のは? 
3716004	3717057	 Oh! 	 哦！ 	 あぁ 
3718799	3724004	 I don't wish to alarm you,  but it smells as though you might have dropped something. 	 我不是有意提醒你  但是好像你掉东西了 	 失礼ですが  何か落ちたようですよ 
3736477	3740020	 Never mind him, he's mad. Come along. 	 别介意他，他疯了，继续 	 気にしないで。変わってるのよ 続けて 
3745492	3748028	 Stayne! 	 斯德恩！ 	 ステイン! 
3802549	3805025	 I suppose this makes us even now. 	 我想这样我们就扯平了 	 これでおあいこね 
3845258	3855015	 Um forced herself on me.  I told her my heart belongs to you, but she's obsessed with me. 	 是“嗯”强迫我的  我告诉过她我的心只属于你 但是她对我着迷了 	 誘惑したのは彼女のほうです  拒んでも、 しつこく迫ってきたのです 
3859231	3861021	 Off with her head! 	 砍掉她的头！ 	 彼女の首を落としなさい 
3863944	3867027	 Stand back, Mallymkun.  How's this for muchness? 	 站到一边，马里恩坤  看到我的热情了吗？ 	 下がって、マリアンクン これなら切れるでしょ? 
3867572	3870030	 No, no! It mustn't be used for anything... 	 不不，这剑不是对任何东西都可以用的 	 いけないよ! そんなことに使っちゃいけないんだ... 
3871451	3875035	 Arrest that girl for unlawful seduction! 	 以非法诱惑罪逮捕那个女孩！ 	 違法誘惑の罪で引っ捕えよ! 
3875163	3876036	 Hatter! 	 疯帽子 	 ハッター! 
3878375	3880040	 - Take it to the White Queen. - I'm not leaving without you. 	 - 带着它去白皇后那里 - 我不会丢下你的 	 - 白の女王に届けろ - あなたを置いては行かないわ 
3880752	3882042	 Go! 	 走！ 	 行け! 
3907778	3910010	 Run, Alice! 	 快跑，爱丽丝！ 	 走れ、アリス! 
3913285	3914014	 Alice? 	 爱丽丝？ 	 アリス? 
3915745	3917017	 Run! 	 快跑！ 	 走れ! 
3922586	3924024	 Seize her. 	 抓住她 	 女を捕まえろ 
3935640	3937037	 Alice. 	 爱丽丝 	 アリス 
3938101	3940040	 Of course. Why didn't I see it? 	 原来是你，我怎么没看出来呢？ 	 なぜ気づかなかったんだろうな? 
3940353	3946046	 Well, it has been a long time, and you were such a little tyke then. 	 上次见到你已经过去很久了 那时候你还只是一个小孩子 	 ずいぶん昔のことだし 君もずいぶん小さかったからな 
3947152	3950050	 - Give me the sword. - Stay back. 	 - 把剑给我 - 退后 	 - 剣を返しなさい - 下がりなさい 
3950614	3952052	 The Queen will be so pleased. 	 皇后会很高兴的 	 女王はさぞお喜びになるだろう 
3952782	3956056	 She will take great pleasure in taking off your head. 	 能砍下你的头她会很高兴的 	 君の首をさしだせばね 
3977223	3982022	 - Oh, Alice! - Bayard! To Marmoreal. 	 - 哦，爱丽丝！ - 贝阿德！去大理石城堡！ 	 - おお、アリス! - ベイヤード、マモリアルに行くのよ 
3989319	3992032	 Majesty, Alice has escaped 	 陛下，爱丽丝逃跑了 	 陛下、アリスが逃げました 
3996493	3999039	 on the Bandersnatch, 	 骑着班德尔兽逃跑的 	 ベンダースナッチと一緒に 
4001581	4004044	 with the Vorpal sword. 	 还带着斩首剑 	 ボーパルの剣を持って 
4007420	4009049	 How could you let this happen? 	 你怎么能让这一切发生？ 	 なんでこんなことに 
4010548	4016056	 I may have underestimated her, but we have her conspirators, 	 我也许低估了她，但是她的同党在我们手里 	 彼女を見くびっておりました が、仲間を捕らえております 
4016680	4020000	 the Hatter and a dormouse. 	 疯帽子和一只睡鼠 	 ハッターとヤマネズミです 
4021518	4022002	 Off with their heads! 	 砍下他们的头！ 	 そいつらの首を落とせ! 
4041996	4043023	 Welcome to Marmoreal. 	 欢迎来到大理石城堡 	 マーモリアルへようこそ 
4043873	4047027	 I believe this belongs to you. 	 我相信这是属于你的 	 これはあなたのものに相違ありません 
4053466	4054034	 Mmm. 	 嗯 	
4059556	4062042	 The Vorpal sword is home again. 	 斩首剑再次回到家 	 ボーパルの剣が帰ってきました 
4064394	4067047	 The armor is complete. 	 铠甲完整了 	 戦の道具はそろいました 
4069733	4073053	 Now all we need is a champion. 	 我们只需要有一位勇士挺身而出了 	 あとは戦士だけです 
4074654	4077057	 You're a little taller than I thought you'd be. 	 你比我想象的要高一点 	 でもあなたは少し大きすぎるようです 
4077157	4083003	 Blame it on too much upelkuchen.  Oh.  Come with me. 	 都怪我吃了太多的增大蛋糕  哦  跟我来吧 	 アペルカッチェンが多すぎたせいですわ  来て 
4088001	4089009	 Is the March Hare here? 	 三月兔在这里吗？ 	 3月ウサギがいるの? 
4089586	4097017	 You're late for your soup, you wee besom.  - You're late for your soup. - Could use some salt.  Come here, you! 	 来喝汤的话你可晚了，小娘们  - 来喝汤的话可晚了 - 可能会把盐丢过来  来吧 	 遅すぎ スープはもう冷めちまってる  - スープが冷めてる - 塩をもらえるかしら  来いよ! 
4097761	4101021	 Give me that here. Choppy, chop, chop, chop.  Leek and potato. Yes. That would be... 	 给我那个，砍，砍，砍，砍  葱和土豆，好的 	 それを寄こせ 切って、切って、切って  そう。ネギとポテト。そうすりゃ… 
4103266	4106026	 Pishsalver. Let me think. 	 缩小药，让我想想 	 ピッシャルバー。ちょっと考えさせて 
4107353	4110030	 A pinch of worm fat, 	 一小撮蠕虫脂肪 	 温めた脂を少々 
4111691	4114034	 urine of the horsefly, 	 马蝇尿 	 ウマバエのおしっこ 
4115779	4118038	 buttered fingers. 	 黄油手指 	 バターを塗った指 
4122452	4127047	 My sister preferred to study Dominion Over Living Things. 	 我姐姐喜欢研究如何统治世界 	 姉は権力を 何よりも望んだわ 
4130001	4132052	 Tell me, how does she seem to you? 	 告诉我，在你眼里她是怎么样的？ 	 彼女はどんなふうだった? 
4132712	4134054	 Perfectly horrid. 	 非常恐怖 	 最悪だったわ 
4136049	4140000	 - And her head? - Bulbous. 	 - 还有她的头呢？ - 就像一个大球茎 	 - 彼女の頭は? - まん丸でした 
4141007	4144004	 I think she may have some kind of growth in there, 	 我想她脑袋里可能长了什么东西 	 もっと大きくなるんじゃないかと思うの 
4144307	4146006	 something pressing on her brain. 	 所以才会变成这样的 	 何かの病気ね 
4146559	4152012	 Three coins from a dead man's pocket, two teaspoons of wishful thinking. 	 三枚死人口袋里的硬币，两勺希望 	 死んだ男のポケットから取った三つのコイン 甘い考えを二さじ 
4152607	4156016	 You can't imagine the things that go on in that place. 	 你想象不到在那里发生的事情 	 あそこがどんなふうなのか 想像もできないでしょう 
4156027	4157017	 Oh, yes, I can. 	 哦，我能想象到 	 できるわ 
4158404	4163023	 But when a champion steps forth to slay the Jabberwocky, 	 但是，当有位勇士出来杀死了炸脖龙 	 でも戦士がジャバウォッキーを 殺すために前へ進むとき 
4163409	4167027	 the people will rise against her. 	 人们就会起来反对她 	 人々が彼女を倒すために立ち上がるわ 
4168748	4170030	 That should do it. 	 这样就好了 	 これでいいわ 
4173878	4175035	 Blow. 	 喝吧 	 飲んで 
4189435	4192052	 - Feel better? - Much, thank you. 	 - 感觉好多了吗？ - 好多了，谢谢 	 - 気分はいかが? - 良くなった。ありがとう 
4192105	4194054	 There's someone here who would like to speak with you. 	 这里有人想和你谈话 	 あなたに話したがっている人がいるの 
4215211	4219019	 - Absolem? - Who are you? 	 - 亚伯索伦？ - 你是谁？ 	 - アブソラム? - 誰だ? 
4222037	4227027	 I thought we'd settled this. I'm Alice, but not that one. 	 我想这个问题我们早就解决了 我是爱丽丝，但不是那一个 	 私はアリスよ でもあなたの言うアリスじゃない 
4227140	4230030	 - How do you know? - You said so yourself. 	 - 你怎么知道不是？ - 你自己说的 	 - なぜそう思う? - あなたがそう言ったんじゃない 
4230143	4232032	 I said you were not hardly Alice, 	 我说的是你不完全是爱丽丝 	 そう言い切ることはできない と言ったんだ 
4232578	4234034	 but you're much more her now. 	 但是你现在越来越是她了 	 しかし今じゃ 
4234230	4237037	 In fact, you're almost Alice. 	 事实上，你几乎就是爱丽丝 	 君はほとんどアリスなんだ 
4237775	4239039	 Even so, 	 即使如此 	 だとしても 
4239193	4242042	 I couldn't slay the Jabberwocky if my life depended on it. 	 我也没法杀死炸脖龙 就算我命该如此 	 私にはジャバウォッキーを 殺したりなんてとても無理よ 
4242447	4244044	 It will. 	 你会的 	 できるさ 
4244198	4247047	 So I suggest you keep the Vorpal sword on hand 	 我建议，当辉煌之日来临时 	 大事なことは、ファビュラスの日に ボーパルの剣を 
4247493	4250050	 when the Frabjous Day arrives. 	 你手上要留着斩首剑 	 手放してはいけないということだ 
4250330	4256056	 You seem so real.  Sometimes I forget that this is all a dream. 	 你看的这么真切吗  有时候我都会忘了这全是一场梦 	 あなたを見てると  夢だってことを 忘れそうだわ 
4258671	4261001	 Will you stop doing that? 	 你能不能不要这样？ 	 それ止めてくれない? 
4279328	4282022	 I've always admired that hat. 	 我一直喜欢那顶帽子 	 いつも君の帽子がうらやましかった 
4283738	4285025	 Hello, Chess. 	 你好，柴郡猫 	 やぁ、チェシャ猫 
4285531	4288028	 Since you won't be needing it anymore, 	 既然你不再需要它了 	 どうせ死ぬのだから 
4289702	4292032	 would you consider bequeathing it to me? 	 能不能把它遗留给我呢？ 	 その帽子を私にゆずってくれないかな? 
4292580	4294034	 How dare you? 	 你敢？ 	 よくもそんなことを 
4294540	4298038	 It is a formal execution. I would like to look my best, you know. 	 这是一场正式处决 我得打扮得体点，知道吗 	 僕は処刑されるけれど、 最後まで自分らしくありたいんだ 
4298753	4307047	 It is a pity about all this.  I was looking forward to seeing you Futterwacken.  I was rather good at it, was I not? 	 真有点遗憾  我还希望看到你的福特沃肯舞呢  对这个我相当在行，不是吗？ 	 本当に残念なことだ  君がファッターウォッケンを踊るのを 楽しみにしていたのに  私だって踊りたかったさ 
4307220	4310050	 I really do love that hat. 	 我真的很喜欢那顶帽子 	 その帽子ほんとうに素敵だね 
4311724	4314054	 I would wear it to all the finest occasions. 	 我想戴着它出席所有体面场合 	 いつでもかぶっていたいなぁ 
4322318	4324004	 I love a morning execution, don't you? 	 我喜欢早上处决犯人，你们呢？ 	 刑の執行にふさわしい朝ね? 
4324529	4327007	 - Yes, Your Majesty. - Yes, Your Majesty. 	 - 我们也是，陛下 - 我们也是，陛下 	 - おっしゃる通りです - おっしゃる通りです 
4369741	4375055	 - I'd like to keep it on. - Suit yourself.  As long as I can get at your neck. 	 - 我想戴着它 - 随便你  反正你的脑袋就快掉了 	 - かぶっていたいのです - 好きにするがいい  首を落とすまでの間だがね 
4377623	4379059	 I'm right behind you. 	 我就在你后面 	 あなたのすぐ後ろにいます 
4380168	4381001	 Off with his head! 	 砍下他的头！ 	 首を落としなさい! 
4381586	4383003	 I can't watch. 	 我看不下去了 	 見てられないよ 
4416662	4418038	 Good morning, everyone. 	 早上好，诸位 	 おはようございます 
4418998	4421041	 Chess, you dog. 	 柴郡猫，你这个家伙 	 チェシャ猫。まったく 
4423878	4425045	 Madam, 	 夫人 	 マダム 
4425046	4431051	 you are being heinously bamboozled  by these lickspittle toadies you surround yourselves with. 	 你被周围这群马屁精欺骗了 	 あんたはひど過ぎる。  おべっか使いのゴマすりどもに囲まれて いい気になりすぎたんだ 
4434538	4438058	 What is that?  I'm not the only one, Majesty. Look! 	 这是什么？  不只我一个，陛下，你看 	 それは何?  私だけじゃありません。ご覧ください! 
4438351	4440000	 A counterfeit nose. You should be ashamed. 	 假鼻子，你应该感到羞愧 	 偽物の鼻 恥を知りなさい 
4440394	4444004	 Me? What about that big belly you're so proud of? 	 我？你引以为豪的大肚子又如何呢？ 	 じゃ、そのお腹はなんなの? 
4448557	4453013	 Liars! Cheats! Falsifiers! 	 骗子！骗子！骗子！ 	 嘘つきども! 偽物ども! 
4453908	4455015	 Off with their heads! 	 砍下他们的头！ 	 こいつらの首も落とせ! 
4460581	4464024	 The abused and enslaved in the Red Queen's court, 	 受红皇后压迫和奴役的人们 	 この赤の女王の城で 虐げられ者たちよ 
4464168	4467027	 all of you stand up and fight! 	 全都起来战斗吧！ 	 立ち上がれ、戦うのだ! 
4467068	4471031	 Rise up against the bloody Red Queen. 	 起来反对血腥的红皇后 	 血にまみれた赤の女王を倒すのだ 
4472969	4475035	 - <i>Downal wyth Bluddy Behg Hid!</i> - <i>Downal wyth Bluddy Behg Hid!</i> 	 - 打倒血腥大头鬼 - 打倒血腥大头鬼 	 <i>- Downal wyth Bluddy Behg Hid! - Downal wyth Bluddy Behg Hid!</i> 
4482436	4484044	 Release the Jubjub Bird! 	 把揪拨揪拨鸟放出来 	 ジャブジャブ鳥を放て! 
4508588	4515015	 You're right, Stayne,  it is far better to be feared than loved. 	 你是对的，斯德恩  让人恐惧比被人爱戴好多了 	 ステイン、あなたは正しかった  愛されるより恐れられることね 
4517805	4520020	 Come, boys. Quickly! Come on! 	 来吧，孩子们，快，来这边！ 	 来るんだ、おまえたち。急げ 
4523603	4527027	 Hatter!  Come on, Mally, quickly. Come on. Come on. 	 疯帽子！  来吧，马里，快点，来吧！ 	 - ハッター! - 来るんだ、マリー。急いで! 
4529442	4535035	 Prepare the Jabberwocky for battle. We're going to visit my little sister. 	 让炸脖龙备战，我要去造访一下我的妹妹 	 ジャバウォッキーに戦の準備を 妹に会いに行くよ 
4544624	4547047	 I had hoped to have a champion by now. 	 我一直希望能拥有一位勇士 	 戦士が欲しいと思っていました 
4549795	4559059	 Why don't you slay the Jabberwocky yourself?  You must have the power.  It is against my vows to harm any living creature. 	 你为什么不自己去杀死炸脖龙呢？  你应该有这个能力  这会违反我不杀生的誓言的 	 なぜ自分の手で ジャバウォッキーを殺さないのですか?  私はいかなる生き物も 殺すわけにはいかないのです 
